transaction_id,card,merchant,gender,job,category,city,state,zip,trans_hour,trans_minute,trans_second,trans_year,trans_month,trans_day,distance,age,amt,city_pop,is_fraud
txn_0007600,card_0109,merchant_189,M,job_16,shopping_pos,city_56,S02,86474,5,13,36,2025,1,1,80.047,48.0,56.92,14068.0,0
txn_0000474,card_0709,merchant_038,F,job_04,food_dining,city_07,S07,64216,17,45,53,2025,6,12,42.399,52.0,27.37,36438.0,0
txn_0007219,card_0578,merchant_024,M,job_07,shopping_pos,city_59,S14,51421,9,7,11,2025,12,19,5.052,51.0,78.08,12247.0,0
txn_0001891,card_0714,merchant_050,M,job_01,gas_transport,city_06,S08,77675,23,42,29,2025,6,18,96.811,49.0,44.88,76783.0,0
txn_0001407,card_0696,merchant_144,M,job_21,grocery_pos,city_48,S06,50094,21,49,3,2025,3,27,40.47,58.0,72.38,4630.0,0
txn_0000392,card_0519,merchant_089,M,job_15,health_fitness,city_46,S06,14654,20,24,21,2025,7,6,13.798,29.0,104.41,18666.0,0
txn_0007347,card_0545,merchant_056,F,job_01,entertainment,city_15,S12,35153,20,18,15,2025,5,27,7.255,60.0,211.74,5556.0,0
txn_0002176,card_0524,merchant_056,F,job_08,entertainment,city_44,S09,80986,6,38,43,2025,4,4,856.688,36.0,243.35,22837.0,0
txn_0004739,card_0426,merchant_035,M,job_21,shopping_pos,city_52,S12,28897,20,0,28,2025,5,18,131.05,63.0,1243.92,35765.0,1
txn_0001849,card_0690,merchant_211,M,job_23,misc_net,city_20,S03,16125,22,49,21,2025,12,17,1.966,33.0,125.49,15110.0,0
txn_0000758,card_0352,merchant_146,F,job_02,grocery_pos,city_51,S11,75539,22,40,54,2025,2,26,23.929,38.0,97.58,169544.0,0
txn_0003239,card_0697,merchant_136,M,job_23,personal_care,city_53,S14,79307,23,2,22,2025,10,5,9.641,45.0,120.2,8472.0,0
txn_0006212,card_0613,merchant_158,F,job_10,grocery_pos,city_36,S03,74222,9,38,5,2025,2,15,74.71,37.0,53.52,26386.0,0
txn_0002530,card_0013,merchant_123,M,job_31,grocery_pos,city_29,S07,16666,5,17,24,2025,1,25,19.114,69.0,421.87,53079.0,0
txn_0002098,card_0221,merchant_124,F,job_02,misc_net,city_39,S11,10991,12,19,33,2025,8,29,5.981,40.0,90.85,17798.0,0
txn_0006505,card_0675,merchant_047,M,job_10,personal_care,city_25,S07,79653,0,23,22,2025,3,12,13.372,18.0,45.69,9544.0,0
txn_0003040,card_0116,merchant_054,F,job_12,shopping_pos,city_16,S10,41480,13,45,38,2025,12,26,12.65,40.0,38.28,6523.0,0
txn_0006646,card_0435,merchant_164,F,job_31,shopping_pos,city_47,S00,12883,16,57,37,2025,12,26,45.108,61.0,124.36,6401.0,0
txn_0000752,card_0392,merchant_137,F,job_14,grocery_pos,city_17,S10,22622,17,24,17,2025,2,5,13.387,51.0,84.68,18361.0,0
txn_0004064,card_0540,merchant_033,M,job_24,food_dining,city_25,S03,75342,20,37,57,2025,8,11,33.758,32.0,25.44,5137.0,0
txn_0005191,card_0561,merchant_021,F,job_10,shopping_pos,city_45,S07,45265,5,34,18,2025,10,31,12.406,21.0,44.52,36404.0,0
txn_0000620,card_0196,merchant_177,F,job_26,gas_transport,city_33,S09,71851,0,40,14,2025,4,17,27.58,38.0,44.64,37882.0,0
txn_0004087,card_0806,merchant_100,M,job_31,health_fitness,city_31,S12,33286,8,31,34,2025,8,15,13.681,18.0,25.58,4940.0,0
txn_0003328,card_0493,merchant_095,M,job_23,food_dining,city_44,S02,50043,6,15,51,2025,2,4,3.487,39.0,50.91,38107.0,0
txn_0006117,card_0221,merchant_154,F,job_02,gas_transport,city_39,S11,10991,2,9,9,2025,1,28,4.256,40.0,110.5,17798.0,0
txn_0001427,card_0654,merchant_075,M,job_14,grocery_pos,city_49,S14,40751,9,24,33,2025,1,25,21.45,32.0,15.27,19391.0,0
txn_0000584,card_0041,merchant_206,M,job_12,grocery_pos,city_05,S01,93516,12,19,58,2025,1,16,555.476,33.0,411.57,504722.0,0
txn_0006005,card_0096,merchant_019,F,job_16,food_dining,city_34,S13,37725,17,52,53,2025,6,7,41.802,80.0,35.05,6622.0,0
txn_0000015,card_0676,merchant_061,M,job_17,shopping_pos,city_31,S07,16120,20,13,49,2025,3,4,18.631,25.0,107.35,9834.0,0
txn_0002203,card_0748,merchant_012,F,job_31,personal_care,city_28,S09,79009,8,33,29,2025,9,27,48.066,54.0,87.82,57894.0,0
txn_0002989,card_0013,merchant_108,M,job_31,grocery_pos,city_29,S07,16666,20,41,43,2025,11,12,51.845,69.0,24.65,53079.0,0
txn_0002341,card_0155,merchant_012,M,job_31,personal_care,city_24,S01,38876,22,40,53,2025,6,6,16.285,18.0,211.82,34269.0,0
txn_0001584,card_0223,merchant_134,F,job_07,misc_net,city_35,S08,26074,5,47,3,2025,7,9,15.2,38.0,183.29,53041.0,0
txn_0000741,card_0188,merchant_003,F,job_20,health_fitness,city_12,S02,97847,5,24,7,2025,5,23,18.93,60.0,179.55,16218.0,0
txn_0005682,card_0600,merchant_168,M,job_16,entertainment,city_00,S09,71059,5,19,29,2025,7,8,45.174,40.0,64.37,23145.0,0
txn_0007168,card_0681,merchant_219,F,job_06,misc_net,city_51,S11,90594,17,56,38,2025,2,15,20.71,57.0,128.99,3818.0,0
txn_0006087,card_0644,merchant_083,M,job_07,food_dining,city_35,S08,41705,2,53,6,2025,3,7,14.657,35.0,19.73,400191.0,0
txn_0006259,card_0352,merchant_115,F,job_02,gas_transport,city_51,S11,75539,2,59,20,2025,5,21,36.424,38.0,24.15,169544.0,0
txn_0001861,card_0157,merchant_212,M,job_24,gas_transport,city_31,S11,59254,10,24,13,2025,3,3,26.598,49.0,17.87,126033.0,0
txn_0000126,card_0347,merchant_047,M,job_14,personal_care,city_56,S11,43208,12,20,26,2025,9,16,26.262,72.0,106.41,64770.0,0
txn_0002240,card_0345,merchant_185,F,job_31,grocery_pos,city_26,S13,75980,3,6,23,2025,8,7,29.073,37.0,41.06,17520.0,0
txn_0002939,card_0424,merchant_205,F,job_27,personal_care,city_24,S06,50924,17,6,47,2025,10,31,31.379,36.0,72.77,9697.0,0
txn_0001332,card_0216,merchant_069,F,job_31,shopping_pos,city_24,S09,50668,0,53,12,2025,5,21,39.389,34.0,269.64,20708.0,0
txn_0006940,card_0586,merchant_117,M,job_05,entertainment,city_57,S01,33923,6,21,47,2025,12,19,46.332,44.0,77.31,7239.0,0
txn_0003412,card_0168,merchant_096,F,job_10,misc_net,city_50,S12,82695,7,43,7,2025,3,15,19.663,32.0,84.06,17800.0,0
txn_0007889,card_0121,merchant_143,M,job_02,travel,city_32,S12,62419,17,9,46,2025,6,8,24.415,62.0,59.84,26512.0,0
txn_0001287,card_0734,merchant_133,F,job_13,grocery_pos,city_48,S03,92506,17,46,12,2025,12,6,29.705,33.0,65.55,101834.0,0
txn_0000587,card_0696,merchant_051,M,job_21,misc_net,city_48,S06,50094,4,33,31,2025,10,25,16.701,58.0,88.74,4630.0,0
txn_0004641,card_0146,merchant_146,F,job_07,grocery_pos,city_09,S12,50406,22,56,9,2025,10,23,44.251,42.0,25.06,10469.0,0
txn_0004034,card_0618,merchant_051,F,job_15,misc_net,city_17,S03,57407,13,38,16,2025,9,27,37.011,55.0,48.2,38380.0,0
txn_0002563,card_0815,merchant_121,M,job_28,entertainment,city_40,S14,49838,23,1,56,2025,11,24,7.177,36.0,34.42,19070.0,0
txn_0006697,card_0067,merchant_093,F,job_10,personal_care,city_45,S14,26279,10,58,39,2025,8,3,3.593,41.0,38.79,13100.0,0
txn_0003377,card_0360,merchant_050,M,job_08,gas_transport,city_48,S03,95216,11,30,58,2025,10,18,32.105,49.0,250.54,26952.0,0
txn_0001386,card_0409,merchant_218,F,job_27,misc_net,city_08,S03,20430,11,3,29,2025,1,3,9.52,25.0,188.98,8633.0,0
txn_0005144,card_0524,merchant_108,F,job_08,grocery_pos,city_44,S09,80986,8,37,52,2025,8,31,8.967,36.0,26.83,22837.0,0
txn_0007584,card_0031,merchant_182,F,job_22,entertainment,city_57,S07,59121,12,36,59,2025,9,3,23.759,29.0,51.87,12460.0,0
txn_0000488,card_0188,merchant_167,F,job_20,health_fitness,city_12,S02,97847,2,41,38,2025,4,19,2.554,60.0,30.83,16218.0,0
txn_0005309,card_0726,merchant_205,M,job_18,personal_care,city_28,S07,86542,22,15,49,2025,8,3,8.869,55.0,93.6,57196.0,0
txn_0005750,card_0655,merchant_056,M,job_05,entertainment,city_28,S06,39512,14,53,25,2025,12,3,740.646,66.0,159.59,14813.0,0
txn_0001765,card_0586,merchant_083,M,job_05,food_dining,city_57,S01,33923,19,31,13,2025,9,13,18.482,44.0,62.13,7239.0,0
txn_0002536,card_0137,merchant_201,F,job_00,gas_transport,city_33,S13,57568,20,8,45,2025,6,11,32.541,56.0,31.65,51087.0,0
txn_0003719,card_0695,merchant_206,F,job_05,grocery_pos,city_12,S11,99483,3,48,36,2025,4,20,12.404,27.0,111.36,20512.0,0
txn_0006242,card_0472,merchant_179,F,job_14,shopping_pos,city_17,S06,85057,2,6,23,2025,7,16,636.046,37.0,968.95,35006.0,1
txn_0007512,card_0517,merchant_204,F,job_14,misc_net,city_26,S06,21782,4,37,59,2025,9,24,54.565,46.0,70.32,12072.0,0
txn_0006750,card_0617,merchant_062,F,job_01,shopping_net,city_15,S05,40738,12,59,16,2025,1,10,40.102,55.0,144.19,37985.0,0
txn_0001374,card_0357,merchant_082,M,job_17,gas_transport,city_37,S02,76072,6,38,18,2025,11,28,37.26,56.0,167.55,9479.0,0
txn_0000382,card_0315,merchant_004,M,job_03,travel,city_12,S06,17033,6,56,9,2025,3,24,6.03,36.0,385.44,25992.0,0
txn_0000080,card_0556,merchant_097,M,job_31,entertainment,city_24,S02,73609,20,46,20,2025,3,17,7.797,53.0,11.54,19286.0,0
txn_0004394,card_0632,merchant_214,F,job_29,travel,city_09,S03,64461,8,8,16,2025,10,5,20.636,58.0,532.99,418861.0,0
txn_0001320,card_0034,merchant_141,M,job_14,gas_transport,city_24,S06,96482,10,30,32,2025,9,13,43.151,31.0,71.58,14379.0,0
txn_0002081,card_0874,merchant_113,M,job_24,grocery_pos,city_55,S14,86548,13,29,48,2025,3,16,8.049,62.0,26.16,12477.0,0
txn_0000952,card_0138,merchant_188,F,job_13,personal_care,city_57,S03,70133,21,30,45,2025,10,17,14.349,59.0,166.21,60425.0,0
txn_0003513,card_0750,merchant_158,M,job_06,grocery_pos,city_39,S07,64754,3,17,21,2025,6,6,10.748,28.0,22.47,43963.0,0
txn_0007229,card_0196,merchant_055,F,job_26,grocery_pos,city_33,S09,71851,22,8,23,2025,11,26,75.058,38.0,39.77,37882.0,0
txn_0003255,card_0146,merchant_142,F,job_07,grocery_pos,city_09,S12,50406,21,44,55,2025,7,28,25.911,42.0,26.51,10469.0,0
txn_0005685,card_0623,merchant_145,F,job_04,health_fitness,city_49,S09,57991,8,39,5,2025,2,5,13.051,30.0,55.58,60550.0,0
txn_0005612,card_0039,merchant_195,M,job_16,misc_net,city_33,S05,65774,13,36,12,2025,3,9,28.046,40.0,125.98,174940.0,0
txn_0006417,card_0352,merchant_007,F,job_02,misc_net,city_51,S11,75539,16,18,40,2025,8,18,37.404,38.0,196.54,169544.0,0
txn_0002648,card_0050,merchant_210,M,job_02,misc_net,city_04,S03,20800,12,39,13,2025,7,27,20.284,29.0,189.64,31904.0,0
txn_0000945,card_0583,merchant_018,F,job_03,personal_care,city_23,S01,86735,1,16,19,2025,11,5,50.174,59.0,114.84,15548.0,0
txn_0000603,card_0671,merchant_040,M,job_11,travel,city_05,S03,57863,3,44,53,2025,12,16,22.143,35.0,214.43,6349.0,0
txn_0005242,card_0271,merchant_092,F,job_20,travel,city_38,S00,19251,22,34,52,2025,6,11,0.551,38.0,217.11,5238.0,0
txn_0005867,card_0042,merchant_005,M,job_29,shopping_pos,city_48,S07,93679,17,57,43,2025,8,8,31.022,24.0,53.42,19389.0,0
txn_0001714,card_0113,merchant_111,F,job_10,travel,city_46,S14,30154,1,5,43,2025,7,17,29.299,45.0,401.57,8733.0,0
txn_0003612,card_0526,merchant_106,M,job_21,health_fitness,city_20,S08,14127,2,36,10,2025,8,23,18.713,31.0,70.68,25497.0,0
txn_0004964,card_0170,merchant_153,F,job_21,grocery_pos,city_49,S04,48166,22,11,47,2025,10,5,36.954,29.0,37.89,71786.0,0
txn_0000677,card_0618,merchant_047,F,job_15,personal_care,city_17,S03,57407,9,11,14,2025,7,31,9.596,55.0,33.76,38380.0,0
txn_0004241,card_0107,merchant_037,M,job_16,shopping_net,city_09,S04,78047,23,53,49,2025,10,13,67.203,44.0,112.69,33539.0,0
txn_0003278,card_0277,merchant_017,M,job_06,shopping_net,city_26,S13,32100,19,12,4,2025,5,18,28.396,47.0,86.51,18412.0,0
txn_0000327,card_0893,merchant_215,M,job_08,entertainment,city_25,S08,33570,5,49,45,2025,1,15,22.478,33.0,54.68,12206.0,0
txn_0003228,card_0539,merchant_011,F,job_30,gas_transport,city_05,S00,55408,7,6,59,2025,7,12,21.03,63.0,54.24,6336.0,0
txn_0002588,card_0532,merchant_100,F,job_05,health_fitness,city_16,S10,75729,12,26,18,2025,2,28,39.782,68.0,61.82,12673.0,0
txn_0000532,card_0344,merchant_078,M,job_28,travel,city_21,S02,21738,11,46,33,2025,9,22,23.139,43.0,488.94,73571.0,0
txn_0006741,card_0814,merchant_031,M,job_20,travel,city_06,S03,54188,14,16,19,2025,6,4,57.179,58.0,285.14,2600.0,0
txn_0001848,card_0293,merchant_081,F,job_22,shopping_net,city_11,S12,28121,8,57,50,2025,8,26,28.422,33.0,298.95,8543.0,0
txn_0000144,card_0693,merchant_082,M,job_00,gas_transport,city_36,S02,18490,2,25,0,2025,12,29,8.531,35.0,41.72,50121.0,0
txn_0004989,card_0258,merchant_190,F,job_12,shopping_pos,city_23,S07,39285,19,0,55,2025,2,15,11.487,18.0,82.9,8782.0,0
txn_0005731,card_0773,merchant_011,M,job_24,gas_transport,city_23,S13,83639,7,48,52,2025,8,29,14.452,36.0,16.82,7245.0,0
txn_0006306,card_0635,merchant_161,M,job_01,shopping_pos,city_33,S03,13560,23,57,14,2025,4,10,14.266,42.0,232.76,15581.0,0
txn_0004543,card_0815,merchant_070,M,job_28,misc_net,city_40,S14,49838,0,22,39,2025,12,5,6.308,36.0,128.38,19070.0,0
txn_0000222,card_0109,merchant_188,M,job_16,personal_care,city_56,S02,86474,22,21,21,2025,8,29,25.791,48.0,108.96,14068.0,0
txn_0007405,card_0423,merchant_219,M,job_28,misc_net,city_25,S09,35793,20,17,57,2025,6,17,61.993,47.0,45.18,4986.0,0
txn_0004026,card_0400,merchant_193,M,job_24,travel,city_21,S05,38573,19,2,47,2025,9,10,13.235,36.0,121.9,19081.0,0
txn_0007506,card_0649,merchant_082,M,job_00,gas_transport,city_10,S11,44075,23,1,39,2025,2,13,7.524,58.0,31.4,89263.0,0
txn_0004631,card_0661,merchant_021,M,job_08,shopping_pos,city_12,S11,28190,15,44,5,2025,11,28,18.844,53.0,56.24,52020.0,0
txn_0005121,card_0023,merchant_075,M,job_04,grocery_pos,city_52,S05,49686,7,5,47,2025,8,26,16.587,33.0,50.99,42029.0,0
txn_0007976,card_0885,merchant_095,M,job_07,food_dining,city_28,S03,43198,10,39,9,2025,2,16,12.531,54.0,77.57,13069.0,0
txn_0007005,card_0527,merchant_081,F,job_28,shopping_net,city_10,S05,18163,14,21,38,2025,2,10,6.417,42.0,65.84,9642.0,0
txn_0003345,card_0065,merchant_184,F,job_18,gas_transport,city_24,S08,50551,18,52,12,2025,4,3,45.668,55.0,52.95,34216.0,0
txn_0004780,card_0809,merchant_191,M,job_06,shopping_pos,city_49,S05,39093,6,42,29,2025,5,13,74.981,54.0,55.05,5450.0,0
txn_0004002,card_0065,merchant_004,F,job_18,travel,city_24,S08,50551,14,7,50,2025,9,14,24.336,55.0,755.59,34216.0,0
txn_0002053,card_0570,merchant_003,M,job_28,health_fitness,city_02,S02,43544,11,25,55,2025,12,17,15.938,58.0,60.32,39651.0,0
txn_0006817,card_0566,merchant_142,F,job_20,grocery_pos,city_20,S11,51610,13,35,6,2025,6,13,13.632,19.0,117.5,24577.0,0
txn_0005686,card_0427,merchant_036,M,job_02,entertainment,city_55,S13,49696,10,8,54,2025,10,25,20.519,65.0,56.49,6480.0,0
txn_0002540,card_0081,merchant_175,F,job_22,gas_transport,city_15,S14,12893,3,45,45,2025,2,17,54.759,44.0,56.22,5442.0,0
txn_0003601,card_0477,merchant_202,F,job_24,shopping_pos,city_03,S04,64122,15,13,22,2025,1,9,44.526,51.0,146.08,29321.0,0
txn_0002303,card_0806,merchant_200,M,job_31,shopping_pos,city_31,S12,33286,22,33,14,2025,6,20,422.585,18.0,276.75,4940.0,1
txn_0001048,card_0805,merchant_086,M,job_27,entertainment,city_45,S13,90524,6,41,59,2025,4,7,1.85,38.0,69.07,281058.0,0
txn_0006478,card_0399,merchant_040,F,job_00,travel,city_10,S04,56805,18,26,46,2025,12,19,76.66,59.0,268.32,44121.0,0
txn_0006492,card_0069,merchant_133,F,job_01,grocery_pos,city_46,S14,29522,4,51,28,2025,12,2,12.083,38.0,75.81,7418.0,0
txn_0007104,card_0714,merchant_077,M,job_01,food_dining,city_06,S08,77675,7,7,42,2025,2,27,7.594,49.0,39.46,76783.0,0
txn_0000355,card_0430,merchant_130,F,job_14,personal_care,city_37,S05,58753,22,8,21,2025,8,2,19.257,45.0,134.64,115982.0,0
txn_0003070,card_0872,merchant_040,F,job_11,travel,city_51,S10,53935,16,45,37,2025,3,11,6.406,22.0,162.16,30779.0,0
txn_0002998,card_0377,merchant_213,M,job_24,gas_transport,city_28,S12,98857,12,50,7,2025,6,12,9.836,31.0,118.82,19481.0,0
txn_0003648,card_0406,merchant_142,F,job_08,grocery_pos,city_08,S12,32627,15,23,58,2025,10,1,31.992,30.0,160.86,20308.0,0
txn_0002021,card_0742,merchant_165,M,job_14,shopping_net,city_57,S06,52094,1,13,15,2025,9,20,78.24,44.0,66.29,32730.0,0
txn_0002734,card_0669,merchant_216,F,job_31,entertainment,city_12,S01,55379,9,17,26,2025,8,29,42.713,52.0,32.17,51556.0,0
txn_0006396,card_0004,merchant_008,F,job_14,misc_net,city_07,S01,93225,19,12,27,2025,7,22,2.288,59.0,63.33,22681.0,0
txn_0004024,card_0278,merchant_016,F,job_08,travel,city_15,S04,26043,17,39,46,2025,5,30,10.871,55.0,340.83,9274.0,0
txn_0000638,card_0024,merchant_178,M,job_07,misc_net,city_46,S11,84924,3,25,53,2025,11,8,856.902,29.0,382.75,31028.0,0
txn_0001253,card_0392,merchant_081,F,job_14,shopping_net,city_17,S10,22622,15,28,8,2025,2,27,38.485,51.0,146.94,18361.0,0
txn_0001408,card_0898,merchant_044,F,job_15,entertainment,city_07,S04,32002,9,12,22,2025,6,28,62.788,72.0,114.66,12713.0,0
txn_0000795,card_0428,merchant_219,F,job_21,misc_net,city_17,S07,72101,3,36,27,2025,2,9,56.569,33.0,86.94,5217.0,0
txn_0001497,card_0289,merchant_021,F,job_00,shopping_pos,city_01,S06,84196,14,15,4,2025,1,3,864.676,44.0,695.81,14606.0,1
txn_0003531,card_0652,merchant_131,F,job_17,grocery_pos,city_05,S01,98218,5,0,49,2025,7,31,10.191,63.0,41.33,20375.0,0
txn_0004516,card_0081,merchant_048,F,job_22,food_dining,city_15,S14,12893,15,18,16,2025,3,6,19.053,44.0,28.65,5442.0,0
txn_0001739,card_0543,merchant_063,F,job_13,shopping_net,city_44,S07,50342,5,6,28,2025,8,14,10.811,19.0,125.04,12741.0,0
txn_0006330,card_0342,merchant_061,M,job_30,shopping_pos,city_57,S04,93507,18,42,13,2025,5,28,28.519,40.0,95.21,25951.0,0
txn_0000793,card_0892,merchant_000,M,job_11,health_fitness,city_54,S14,72684,18,50,19,2025,1,18,56.252,57.0,40.06,17945.0,0
txn_0001259,card_0158,merchant_044,M,job_13,entertainment,city_39,S10,17252,23,27,48,2025,2,8,13.946,61.0,116.55,10132.0,0
txn_0000906,card_0001,merchant_004,M,job_01,travel,city_28,S11,64929,1,55,30,2025,7,19,45.807,42.0,46.63,14440.0,0
txn_0000948,card_0708,merchant_088,F,job_07,grocery_pos,city_24,S09,82255,18,55,50,2025,7,15,31.416,27.0,39.12,22052.0,0
txn_0000512,card_0028,merchant_181,M,job_13,travel,city_36,S08,86088,21,21,8,2025,10,10,2.264,75.0,305.72,11776.0,0
txn_0000047,card_0398,merchant_068,F,job_16,shopping_pos,city_34,S02,75813,11,8,58,2025,9,2,16.034,18.0,21.94,19313.0,0
txn_0001816,card_0763,merchant_061,M,job_17,shopping_pos,city_24,S00,97082,17,36,37,2025,6,3,26.148,34.0,29.71,125836.0,0
txn_0003204,card_0240,merchant_086,F,job_28,entertainment,city_17,S10,88410,17,17,14,2025,7,14,67.347,45.0,87.86,17186.0,0
txn_0002591,card_0785,merchant_107,M,job_16,personal_care,city_33,S00,74892,20,55,33,2025,6,9,45.624,38.0,26.81,25749.0,0
txn_0000018,card_0178,merchant_043,M,job_13,health_fitness,city_03,S13,98684,15,38,11,2025,9,9,19.698,45.0,30.07,11313.0,0
txn_0007071,card_0265,merchant_217,M,job_03,personal_care,city_30,S08,79897,19,37,13,2025,12,4,4.823,33.0,167.79,6756.0,0
txn_0000439,card_0657,merchant_079,M,job_24,gas_transport,city_56,S13,18075,20,52,49,2025,2,3,3.901,46.0,61.08,6824.0,0
txn_0007900,card_0571,merchant_111,F,job_22,travel,city_49,S06,33712,7,8,58,2025,7,28,2.235,52.0,148.56,41221.0,0
txn_0004268,card_0764,merchant_157,F,job_16,health_fitness,city_26,S05,62043,5,51,52,2025,7,16,64.195,44.0,15.72,4378.0,0
txn_0001618,card_0812,merchant_215,M,job_28,entertainment,city_10,S01,40010,3,37,58,2025,12,31,12.79,38.0,127.45,15127.0,1
txn_0006586,card_0701,merchant_007,M,job_23,misc_net,city_05,S13,69060,6,24,59,2025,5,16,9.688,24.0,65.95,11513.0,0
txn_0006904,card_0789,merchant_066,F,job_03,shopping_pos,city_20,S10,63806,9,15,15,2025,4,23,35.787,63.0,59.66,11780.0,0
txn_0006944,card_0008,merchant_049,F,job_11,gas_transport,city_05,S10,65565,10,5,57,2025,9,19,103.319,53.0,85.04,6677.0,0
txn_0001940,card_0478,merchant_002,M,job_16,food_dining,city_22,S03,32240,22,18,49,2025,7,10,26.185,19.0,33.57,42513.0,0
txn_0006029,card_0856,merchant_107,F,job_11,personal_care,city_03,S10,63194,21,43,54,2025,11,28,5.031,38.0,291.97,11386.0,0
txn_0001119,card_0639,merchant_088,M,job_19,grocery_pos,city_03,S13,31622,18,11,51,2025,9,10,19.961,45.0,86.39,15152.0,0
txn_0007352,card_0447,merchant_002,M,job_22,food_dining,city_10,S12,32346,18,32,34,2025,1,14,17.946,37.0,52.38,69491.0,0
txn_0003913,card_0571,merchant_091,F,job_22,food_dining,city_49,S06,33712,13,35,45,2025,5,3,59.335,52.0,149.29,41221.0,0
txn_0006309,card_0520,merchant_016,F,job_30,travel,city_05,S10,75338,5,9,22,2025,11,12,29.835,46.0,258.47,33802.0,0
txn_0002031,card_0202,merchant_073,F,job_29,shopping_net,city_23,S12,82464,9,33,29,2025,10,4,2.061,48.0,87.68,62282.0,0
txn_0007725,card_0308,merchant_208,F,job_09,gas_transport,city_16,S09,27657,10,25,10,2025,2,18,19.661,57.0,105.6,39872.0,0
txn_0000569,card_0272,merchant_050,F,job_12,gas_transport,city_24,S08,87824,14,26,9,2025,12,19,14.547,49.0,44.38,5557.0,0
txn_0000109,card_0840,merchant_076,F,job_13,entertainment,city_14,S11,39359,23,46,35,2025,7,3,11.662,62.0,31.82,27315.0,0
txn_0007539,card_0240,merchant_019,F,job_28,food_dining,city_17,S10,88410,5,27,28,2025,7,23,20.517,45.0,4.09,17186.0,0
txn_0003146,card_0822,merchant_199,F,job_20,misc_net,city_06,S12,78759,12,43,26,2025,1,15,43.059,50.0,81.08,8090.0,0
txn_0006793,card_0855,merchant_177,M,job_10,gas_transport,city_33,S06,16043,1,58,6,2025,4,13,32.425,28.0,86.41,3285.0,0
txn_0007808,card_0029,merchant_052,F,job_18,entertainment,city_58,S06,84676,7,52,9,2025,5,12,4.539,48.0,74.17,35232.0,0
txn_0000680,card_0881,merchant_011,M,job_10,gas_transport,city_06,S11,36717,19,57,32,2025,5,2,15.097,28.0,147.13,18852.0,0
txn_0007230,card_0820,merchant_079,F,job_02,gas_transport,city_50,S12,74936,10,57,12,2025,5,23,52.869,27.0,140.86,33627.0,0
txn_0000229,card_0578,merchant_119,M,job_07,health_fitness,city_59,S14,51421,18,34,17,2025,11,2,11.739,51.0,103.0,12247.0,0
txn_0006408,card_0637,merchant_005,F,job_03,shopping_pos,city_40,S00,19742,6,14,3,2025,10,30,27.171,47.0,78.79,114057.0,0
txn_0000328,card_0595,merchant_076,M,job_13,entertainment,city_39,S11,54513,9,29,48,2025,3,29,601.819,53.0,885.36,11051.0,1
txn_0000386,card_0673,merchant_204,F,job_26,misc_net,city_12,S07,38312,11,2,10,2025,3,14,21.684,18.0,127.55,42028.0,0
txn_0001679,card_0545,merchant_186,F,job_01,health_fitness,city_15,S12,35153,9,17,48,2025,12,4,2.34,60.0,47.56,5556.0,0
txn_0006602,card_0126,merchant_115,F,job_02,gas_transport,city_21,S05,19841,21,14,41,2025,3,7,4.625,18.0,80.38,9754.0,0
txn_0003660,card_0624,merchant_160,M,job_19,travel,city_20,S06,80372,0,48,44,2025,4,16,16.875,44.0,160.18,22009.0,0
txn_0003544,card_0121,merchant_219,M,job_02,misc_net,city_32,S12,62419,11,36,12,2025,3,26,12.928,62.0,73.39,26512.0,0
txn_0001344,card_0256,merchant_036,M,job_03,entertainment,city_44,S01,42314,11,1,16,2025,1,15,22.12,58.0,208.63,13076.0,0
txn_0003678,card_0396,merchant_012,F,job_08,personal_care,city_17,S02,12299,8,44,10,2025,3,12,7.4,61.0,26.52,66402.0,0
txn_0003790,card_0764,merchant_184,F,job_16,gas_transport,city_26,S05,62043,14,12,49,2025,3,19,6.179,44.0,31.85,4378.0,0
txn_0002708,card_0638,merchant_210,M,job_22,misc_net,city_50,S12,78350,9,35,45,2025,11,13,4.965,61.0,139.16,12420.0,0
txn_0005851,card_0867,merchant_144,M,job_14,grocery_pos,city_57,S02,95485,16,31,51,2025,9,25,35.55,50.0,27.15,8566.0,0
txn_0006714,card_0086,merchant_123,F,job_19,grocery_pos,city_39,S04,19500,23,45,18,2025,5,15,7.89,54.0,61.55,9126.0,0
txn_0001580,card_0500,merchant_191,F,job_27,shopping_pos,city_16,S13,18268,4,4,4,2025,2,1,58.572,56.0,146.55,64103.0,0
txn_0006294,card_0385,merchant_199,F,job_01,misc_net,city_17,S05,40575,2,10,12,2025,12,26,47.431,58.0,40.74,71781.0,0
txn_0006878,card_0765,merchant_043,M,job_12,health_fitness,city_25,S11,85431,21,42,50,2025,8,9,5.878,22.0,104.27,8164.0,0
txn_0006665,card_0308,merchant_096,F,job_09,misc_net,city_16,S09,27657,12,12,13,2025,7,20,17.156,57.0,83.79,39872.0,0
txn_0004362,card_0296,merchant_184,M,job_22,gas_transport,city_56,S04,57932,14,46,2,2025,9,7,7.993,42.0,110.76,9859.0,0
txn_0005111,card_0289,merchant_068,F,job_00,shopping_pos,city_01,S06,84196,21,4,35,2025,8,22,75.783,44.0,185.64,14606.0,0
txn_0007304,card_0107,merchant_141,M,job_16,gas_transport,city_09,S04,78047,17,58,34,2025,8,13,35.459,44.0,119.8,33539.0,0
txn_0001625,card_0382,merchant_076,M,job_12,entertainment,city_36,S04,70381,11,43,2,2025,1,26,4.12,43.0,188.96,64521.0,0
